,ApoA1_pl_clearance_rate_k,ApoB_pl_clearance_rate_k,Chol_ic_P_elimination_rate_k,Chol_ic_P_production_rate_k,Chol_ic_P_to_HDL_pl_rate_k,HDL_to_LDL_exchange_rate_k,HDL_to_VLDL_exchange_rate_k,LDLR_P_internalization_rate_k,LDLR_P_recycling_rate_k,LDLR_en_P_degradation_rate_k,LDLR_ic_P_production_rate_k,LDLR_ic_to_cs_P_trafficking_rate_k,LDL_LDLR_P_internalization_rate_k,LDL_LDLR_en_Kd*LDL_LDLR_en_association_rate_k,LDL_LDLR_en_association_rate_k,LDL_LDLR_pl_Kd*LDL_LDLR_pl_association_rate_k,LDL_LDLR_pl_association_rate_k,LDL_en_to_Chol_ic_P_rate_k,LDL_pl_LDLRind_P_uptake_rate_k,MAb_F*MAb_Ka,MAb_Ka*(-MAb_F + 1),MAb_PC9_2_Kd*MAb_PC9_2_association_rate_k,MAb_PC9_2_association_rate_k,MAb_PC9_2_kel,MAb_PCSK9_Kd*MAb_PCSK9_association_rate_k,MAb_PCSK9_association_rate_k,MAb_PCSK9_kel,MAb_dose,MAb_kel,PC9_LDLR_P_internalization_rate_k,PC9_LDLR_en_P_degradation_rate_k,PCSK9_LDLR_en_Kd*PCSK9_LDLR_en_association_rate_k,PCSK9_LDLR_en_association_rate_k,PCSK9_LDLR_pl_Kd*PCSK9_LDLR_pl_association_rate_k,PCSK9_LDLR_pl_association_rate_k,PCSK9_en_P_degradation_rate_k,PCSK9_pl_P_uptake_rate_k,PCSK9_pl_clearance_rate_k,SREBP_ic_P_degradation_rate_k,SREBP_ic_P_production_rate_k,SREBP_ic_to_nu_P_activation_rate_k,SREBP_nu_P_degradation_rate_k,StatinM_kel,Statin_F*Statin_Ka,Statin_Ka*(-Statin_F + 1),Statin_dose,Statin_kel,Statin_kmet,Statin_pc_to_pl_rate_k,Statin_pl_to_pc_rate_k,VLDL_pl_P_LDLRuptake_rate_k,VLDL_pl_P_uptake_rate_k,VLDL_to_LDL_conversion_rate_k
VP18,0.0,0.0,0.0,150000.0,0.00093,0.03296993299678233,0.0238,-10.071241790545903,8.3,0.035,0.6192211458845365,0.20640703750896328,26.496757185082508,1440.0,0.2055378959302301,720.0,0.3693739973378795,26.496757185082508,0.00033999999999999997,0.015,0.010000000000000002,0.216,0.40024406302317955,0.0075,0.216,0.41399421460649694,0.0025,0.0,0.00125,-75.91463414634147,0.2,3.5999999999999996,0.47731339301251885,126.0,0.13439535921463636,-32.45682428571428,0.0,0.1,0.6765255001371143,7.446634217687906,0.031101435449983318,0.693,0.336657189324882,0.14,0.9252189688136916,0.0,0.1,1.4329761445825764,0.33299999999999996,3.33,0.0,0.0,0.019001703934804087
VP19,0.0,0.0,0.0,150000.0,0.00093,0.03296993299678233,0.0238,-10.071241790545903,8.3,0.035,0.6192211458845365,0.20640703750896328,26.496757185082508,1440.0,0.2055378959302301,720.0,0.3693739973378795,26.496757185082508,0.00033999999999999997,0.015,0.010000000000000002,0.216,0.33151698082982983,0.0075,0.216,0.3617231209176181,0.0025,0.0,0.00125,-75.91463414634147,0.2,3.5999999999999996,0.47731339301251885,126.0,0.13439535921463636,-32.45682428571428,0.0,0.1,0.7173483205618465,7.876228677917329,0.031101435449983318,0.693,0.5227166343460251,0.14,0.5714875487646395,0.0,0.1,1.3478360449675821,0.33299999999999996,3.33,0.0,0.0,0.019001703934804087
VP2,0.0,0.0,0.0,150000.0,0.00093,0.03296993299678233,0.0238,-10.071241790545903,8.3,0.035,0.6192211458845365,0.20640703750896328,26.496757185082508,1440.0,0.2055378959302301,720.0,0.3693739973378795,26.496757185082508,0.00033999999999999997,0.015,0.010000000000000002,0.216,0.312457441684553,0.0075,0.216,0.35291937020958847,0.0025,0.0,0.00125,-75.91463414634147,0.2,3.5999999999999996,0.47731339301251885,126.0,0.13439535921463636,-32.45682428571428,0.0,0.1,0.7095355996062439,7.794012368340351,0.031101435449983318,0.693,0.5708897079668883,0.14,0.8093461302250137,0.0,0.1,1.0919278030298432,0.33299999999999996,3.33,0.0,0.0,0.019001703934804087
VP3,0.0,0.0,0.0,150000.0,0.00093,0.03296993299678233,0.0238,-10.071241790545903,8.3,0.035,0.6192211458845365,0.20640703750896328,26.496757185082508,1440.0,0.2055378959302301,720.0,0.3693739973378795,26.496757185082508,0.00033999999999999997,0.015,0.010000000000000002,0.216,0.22643281679681349,0.0075,0.216,0.352628060821183,0.0025,0.0,0.00125,-75.91463414634147,0.2,3.5999999999999996,0.47731339301251885,126.0,0.13439535921463636,-32.45682428571428,0.0,0.1,0.6884825447780801,7.5724628616922,0.031101435449983318,0.693,0.39710157911083277,0.14,0.7334596462627069,0.0,0.1,1.7763066136904013,0.33299999999999996,3.33,0.0,0.0,0.019001703934804087
VP4,0.0,0.0,0.0,150000.0,0.00093,0.03296993299678233,0.0238,-10.071241790545903,8.3,0.035,0.6192211458845365,0.20640703750896328,26.496757185082508,1440.0,0.2055378959302301,720.0,0.3693739973378795,26.496757185082508,0.00033999999999999997,0.015,0.010000000000000002,0.216,0.3008372165819267,0.0075,0.216,0.45120711695568855,0.0025,0.0,0.00125,-75.91463414634147,0.2,3.5999999999999996,0.47731339301251885,126.0,0.13439535921463636,-32.45682428571428,0.0,0.1,0.8986665943199184,9.784311586800285,0.031101435449983318,0.693,0.40322118890859593,0.14,1.1003358460691077,0.0,0.1,1.128089294464699,0.33299999999999996,3.33,0.0,0.0,0.019001703934804087
VP5,0.0,0.0,0.0,150000.0,0.00093,0.03296993299678233,0.0238,-10.071241790545903,8.3,0.035,0.6192211458845365,0.20640703750896328,26.496757185082508,1440.0,0.2055378959302301,720.0,0.3693739973378795,26.496757185082508,0.00033999999999999997,0.015,0.010000000000000002,0.216,0.33343197299295835,0.0075,0.216,0.3273160000766774,0.0025,0.0,0.00125,-75.91463414634147,0.2,3.5999999999999996,0.47731339301251885,126.0,0.13439535921463636,-32.45682428571428,0.0,0.1,0.4069585548661275,4.609876121492657,0.031101435449983318,0.693,0.5081971676942713,0.14,0.9467093234610535,0.0,0.1,1.471433547750761,0.33299999999999996,3.33,0.0,0.0,0.019001703934804087
VP6,0.0,0.0,0.0,150000.0,0.00093,0.03296993299678233,0.0238,-10.071241790545903,8.3,0.035,0.6192211458845365,0.20640703750896328,26.496757185082508,1440.0,0.2055378959302301,720.0,0.3693739973378795,26.496757185082508,0.00033999999999999997,0.015,0.010000000000000002,0.216,0.39788133070648557,0.0075,0.216,0.22407456933368242,0.0025,0.0,0.00125,-75.91463414634147,0.2,3.5999999999999996,0.47731339301251885,126.0,0.13439535921463636,-32.45682428571428,0.0,0.1,0.6521556324874784,7.190180596162405,0.031101435449983318,0.693,0.4352845813602569,0.14,1.0801789524610605,0.0,0.1,1.7637966664586842,0.33299999999999996,3.33,0.0,0.0,0.019001703934804087
VP7,0.0,0.0,0.0,150000.0,0.00093,0.03296993299678233,0.0238,-10.071241790545903,8.3,0.035,0.6192211458845365,0.20640703750896328,26.496757185082508,1440.0,0.2055378959302301,720.0,0.3693739973378795,26.496757185082508,0.00033999999999999997,0.015,0.010000000000000002,0.216,0.509647705739795,0.0075,0.216,0.28347193313309954,0.0025,0.0,0.00125,-75.91463414634147,0.2,3.5999999999999996,0.47731339301251885,126.0,0.13439535921463636,-32.45682428571428,0.0,0.1,0.5893563397168459,6.529319146612858,0.031101435449983318,0.693,0.6003722516802866,0.14,1.3903758991088422,0.0,0.1,1.2508217755816902,0.33299999999999996,3.33,0.0,0.0,0.019001703934804087
VP8,0.0,0.0,0.0,150000.0,0.00093,0.03296993299678233,0.0238,-10.071241790545903,8.3,0.035,0.6192211458845365,0.20640703750896328,26.496757185082508,1440.0,0.2055378959302301,720.0,0.3693739973378795,26.496757185082508,0.00033999999999999997,0.015,0.010000000000000002,0.216,0.2647070806832599,0.0075,0.216,0.2683066121469352,0.0025,0.0,0.00125,-75.91463414634147,0.2,3.5999999999999996,0.47731339301251885,126.0,0.13439535921463636,-32.45682428571428,0.0,0.1,0.5236001584419758,5.837341206146704,0.031101435449983318,0.693,0.681055955311187,0.14,1.1226253139306415,0.0,0.1,1.1062436355260419,0.33299999999999996,3.33,0.0,0.0,0.019001703934804087
VP9,0.0,0.0,0.0,150000.0,0.00093,0.03296993299678233,0.0238,-10.071241790545903,8.3,0.035,0.6192211458845365,0.20640703750896328,26.496757185082508,1440.0,0.2055378959302301,720.0,0.3693739973378795,26.496757185082508,0.00033999999999999997,0.015,0.010000000000000002,0.216,0.3260585715782655,0.0075,0.216,0.5875788915815164,0.0025,0.0,0.00125,-75.91463414634147,0.2,3.5999999999999996,0.47731339301251885,126.0,0.13439535921463636,-32.45682428571428,0.0,0.1,1.067613502422205,11.562205790054808,0.031101435449983318,0.693,0.39951358918151725,0.14,0.7363695344531778,0.0,0.1,0.9581140516695631,0.33299999999999996,3.33,0.0,0.0,0.019001703934804087
